neg_pos,token,POS,Wert,Inflektionen
neg,totschlag,nn,-0.0048,"totschlägen,totschlags,totschlages,totschläge"
neg,tragödie,nn,-0.0048,tragödien
neg,trauer,nn,-0.0048,NA
neg,trauma,nn,-0.0048,traumen
neg,traurigkeit,nn,-0.0457,traurigkeiten
neg,trennung,nn,-0.5071,trennungen
neg,tristesse,nn,-0.0555,tristessen
neg,trostlosigkeit,nn,-0.0048,NA
neg,trott,nn,-0.0048,"trottes,trotten,trotts,trotte"
neg,trugschluß,nn,-0.0048,NA
neg,trägheit,nn,-0.1937,trägheiten
neg,träne,nn,-0.0562,tränen
neg,trübsal,nn,-0.189,"trübsalen,trübsale"
neg,turbolenz,nn,-0.0048,NA
neg,turbolenzen,nn,-0.0048,NA
neg,tyrannei,nn,-0.3243,tyranneien
neg,täuschung,nn,-0.3445,täuschungen
neg,umtausch,nn,-0.343,"umtauschen,umtausches,umtauschs,umtäusche,umtausche,umtäuschen"
neg,unbehagen,nn,-0.3291,unbehagens
neg,unbehaglichkeit,nn,-0.0048,unbehaglichkeiten
neg,unbeliebtheit,nn,-0.0048,NA
neg,unbequemlichkeit,nn,-0.0048,unbequemlichkeiten
neg,unbestimmtheit,nn,-0.0537,NA
neg,undankbarkeit,nn,-0.0048,NA
neg,unehrlichkeit,nn,-0.0048,NA
neg,uneinigkeit,nn,-0.3289,uneinigkeiten
neg,unerbittlichkeit,nn,-0.0048,NA
neg,unerträglichkeit,nn,-0.0048,NA
neg,unfall,nn,-0.0048,"unfällen,unfalls,unfälle,unfalles"
neg,unfreundlichkeit,nn,-0.3085,unfreundlichkeiten
neg,unfug,nn,-0.3394,NA
neg,unfähigkeit,nn,-0.1896,NA
neg,ungeduld,nn,-0.4655,NA
neg,ungehorsamkeit,nn,-0.0048,NA
neg,ungenauigkeit,nn,-0.0048,ungenauigkeiten
neg,ungerechtigkeit,nn,-0.3419,ungerechtigkeiten
neg,ungeschicklichkeit,nn,-0.3116,ungeschicklichkeiten
neg,unglaubwürdigkeit,nn,-0.0048,NA
neg,ungleichheit,nn,-0.0048,ungleichheiten
neg,unglück,nn,-0.5004,"unglückes,unglücks,unglücke,unglücken"
neg,unheilbarkeit,nn,-0.0048,NA
neg,unhöflichkeit,nn,-0.0048,unhöflichkeiten
neg,unklarheit,nn,-0.0048,unklarheiten
neg,unmenschlichkeit,nn,-0.0048,unmenschlichkeiten
neg,unmoral,nn,-0.3172,NA
neg,unmut,nn,-0.3394,"unmutes,unmuts"
neg,unordnung,nn,-0.3391,unordnungen
neg,unrecht,nn,-0.5086,"unrechtes,unrechts"
neg,unregelmäßigkeit,nn,-0.0048,unregelmäßigkeiten
neg,unrentabilität,nn,-0.0048,NA
neg,unruhe,nn,-0.201,NA
neg,unsicherheit,nn,-0.358,unsicherheiten
neg,unsinn,nn,-0.4969,"unsinnes,unsinns"
neg,unstetigkeit,nn,-0.3075,unstetigkeiten
neg,unstimmigkeit,nn,-0.0048,unstimmigkeiten
neg,unterbrechung,nn,-0.0048,unterbrechungen
neg,unterdrückung,nn,-0.0048,unterdrückungen
neg,untergang,nn,-0.3498,"untergangs,untergängen,unterganges,untergänge"
neg,unterlassung,nn,-0.0048,unterlassungen
neg,unterwerfung,nn,-0.3279,unterwerfungen
neg,untreue,nn,-0.3293,NA
neg,unverantwortlichkeit,nn,-0.3068,NA
neg,unvereinbarkeit,nn,-0.0048,unvereinbarkeiten
neg,unverhältnismäßigkeit,nn,-0.0048,NA
neg,unverschämtheit,nn,-0.0048,unverschämtheiten
neg,unvollkommenheit,nn,-0.0048,unvollkommenheiten
neg,unvollständigkeit,nn,-0.0048,NA
neg,unwahrheit,nn,-0.466,unwahrheiten
neg,unwirksamkeit,nn,-0.0048,NA
neg,unwirtschaftlichkeit,nn,-0.0048,NA
neg,unwissenheit,nn,-0.4935,NA
neg,unzufriedenheit,nn,-0.6324,NA
neg,unzumutbarkeit,nn,-0.0048,unzumutbarkeiten
neg,unzuverlässigkeit,nn,-0.0048,NA
neg,vagheit,nn,-0.0048,vagheiten
neg,verachtung,nn,-0.3308,NA
neg,verbannung,nn,-0.0048,verbannungen
neg,verbot,nn,-0.0048,"verbots,verbotes,verboten,verbote"
neg,verdacht,nn,-0.8074,"verdachts,verdachte,verdachten,verdachtes"
neg,verdorbenheit,nn,-0.0048,NA
neg,verdrängung,nn,-0.0048,verdrängungen
neg,verdächtige,nn,-0.0048,NA
neg,verfall,nn,-0.0048,"verfalles,verfalls"
neg,verfehlung,nn,-0.0048,verfehlungen
neg,vergeltung,nn,-0.3369,vergeltungen
neg,vergeltungsmaßnahme,nn,-0.0048,vergeltungsmaßnahmen
neg,vergeudung,nn,-0.0048,vergeudungen
neg,verherrlichung,nn,-0.0048,NA
neg,verhängnis,nn,-0.0048,"verhängnisses,verhängnissen,verhängnise,verhängnisen,verhängnises,verhängnisse,verhängniss"
neg,verkleinerung,nn,-0.0048,verkleinerungen
neg,verlangsamung,nn,-0.0048,verlangsamungen
neg,verletzung,nn,-0.5032,verletzungen
neg,verleumdung,nn,-0.4792,verleumdungen
neg,verlierer,nn,-0.3441,"verlierern,verlierers"
neg,verlust,nn,-0.5204,NA
neg,vermeidung,nn,-0.0048,vermeidungen
neg,verminderung,nn,-0.0048,verminderungen
neg,vernachlässigung,nn,-0.328,vernachlässigungen
neg,vernichtung,nn,-0.4883,vernichtungen
neg,verrat,nn,-0.0048,"verrats,verraten,verrate,verrates"
neg,verräter,nn,-0.3352,"verräters,verrätern"
neg,verrückter,nn,-0.0447,NA
neg,verrücktheit,nn,-0.0048,verrücktheiten
neg,versagen,nn,-0.3517,NA
neg,verschlechterung,nn,-0.4959,verschlechterungen
neg,verschmutzung,nn,-0.3392,verschmutzungen
neg,verschwendung,nn,-0.0048,verschwendungen
neg,verschwörung,nn,-0.3355,verschwörungen
neg,versenkung,nn,-0.0048,versenkungen
neg,versklavung,nn,-0.0048,versklavungen
neg,verstoß,nn,-0.0048,"verstoßes,verstöße,verstößen,verstoßs"
neg,verstrickung,nn,-0.0048,verstrickungen
neg,versuchung,nn,-0.3463,versuchungen
neg,versäumnis,nn,-0.0048,"versäumniss,versäumnise,versäumnises,versäumnisen"
neg,vertreibung,nn,-0.0048,vertreibungen
neg,verurteilung,nn,-0.0048,verurteilungen
neg,verweigerung,nn,-0.3441,verweigerungen
neg,verwerfung,nn,-0.3202,verwerfungen
neg,verwirrung,nn,-0.3323,verwirrungen
neg,verwundung,nn,-0.0048,verwundungen
neg,verwüstung,nn,-0.0048,verwüstungen
neg,verzerrung,nn,-0.0048,verzerrungen
neg,verzicht,nn,-0.2022,"verzichts,verzichtes,verzichten,verzichte"
neg,verzweiflung,nn,-0.0048,verzweiflungen
neg,verzögerung,nn,-0.0048,verzögerungen
neg,vorurteil,nn,-0.6261,"vorurteils,vorurteilen,vorurteile"
neg,vorwand,nn,-0.0048,"vorwände,vorwandes,vorwands,vorwänden"
neg,vorwurf,nn,-0.5095,"vorwürfen,vorwurfs,vorwürfe,vorwurfes"
neg,wahnsinn,nn,-0.0048,wahnsinns
neg,wermutstropfen,nn,-0.3356,wermutstropfens
neg,wertlosigkeit,nn,-0.0048,NA
neg,wertverlust,nn,-0.0048,"wertverluste,wertverlustes,wertverlusts,wertverlusten"
neg,wichtigtuer,nn,-0.0048,"wichtigtuers,wichtigtuern"
neg,widernatürlichkeit,nn,-0.0048,widernatürlichkeiten
neg,widerruf,nn,-0.0048,widerrufs
neg,widerspruch,nn,-0.3655,"widersprüche,widersprüchen,widerspruchs,widerspruches"
neg,widrigkeit,nn,-0.0048,widrigkeiten
neg,wirtschaftskrise,nn,-0.0048,wirtschaftskrisen
neg,wrack,nn,-0.0048,wracks
neg,wunde,nn,-0.3396,wunden
neg,wut,nn,-0.4726,NA
neg,wüste,nn,-0.0048,wüsten
neg,zahlungsunfähigkeit,nn,-0.0048,zahlungsunfähigkeiten
neg,zeitverschwendung,nn,-0.3223,zeitverschwendungen
neg,zensur,nn,-0.3468,zensuren
neg,zerrung,nn,-0.0048,zerrungen
neg,zerschlagung,nn,-0.0048,zerschlagungen
neg,zerstörung,nn,-0.3578,zerstörungen
neg,ziellosigkeit,nn,-0.0048,NA
neg,zoll,nn,-0.0048,"zolls,zölle,zolln,zolles,zöllen"
neg,zorn,nn,-0.3537,NA
neg,zumutung,nn,-0.3286,zumutungen
neg,zusammenbruch,nn,-0.0048,"zusammenbrüche,zusammenbruchs,zusammenbruches,zusammenbrüchen"
neg,zusammenstoß,nn,-0.3302,"zusammenstoßes,zusammenstöße,zusammenstoßs,zusammenstößen"
neg,zwang,nn,-0.0721,"zwanges,zwängen,zwänge,zwangs"
neg,zwangslage,nn,-0.0048,zwangslagen
neg,zwangsmaßnahmen,nn,-0.0048,NA
neg,zweifel,nn,-0.0048,NA
neg,zwietracht,nn,-0.0048,NA
neg,abbauen,vvinf,-0.0578,NA
neg,abbrechen,vvinf,-0.3482,NA
neg,abdanken,vvinf,-0.0048,"abgedankt,abdanke,abdankte,abdank,abdankt,abdanktet,abdankest,abdankst,abdanktest,abdankten,abdanket"
neg,abdämpfen,vvinf,-0.0048,NA
neg,abfallen,vvinf,-0.0048,NA
neg,abfällig,adjx,-0.3197,"abfälligstes,abfälligster,abfälligste,abfälligsten,abfälligst,abfälligstem,abfällige,abfälligerer,abfälliger,abfälligere,abfälliges,abfälligeren,abfälligerem,abfälligen,abfälligem,abfälligeres"
neg,abführen,vvinf,-0.3358,"abführtet,abführt,abführst,abführe,abführte,abführet,abführ,abgeführt,abführtest,abführten,abführest"
neg,abgebrochen,adjx,-0.0048,NA
neg,abgedroschen,adjx,-0.1839,"abgedroschner,abgedroschenste,abgedroschenem,abgedroscheneres,abgedroschenst,abgedroschenerer,abgedroschener,abgedroschenes,abgedroschenerem,abgedroscheneren,abgedroschneren,abgedroschenen,abgedroschnerem,abgedroschneres,abgedroschnerer,abgedroschensten,abgedroschenere,abgedroschenstem,abgedroschenstes,abgedroschenster,abgedroschnere,abgedroschene"
neg,abgestanden,adjx,-0.0368,"abgestandnerer,abgestandneres,abgestandenen,abgestandenem,abgestandenes,abgestandener,abgestandenstes,abgestandenere,abgestandenster,abgestandenstem,abgestandensten,abgestandenste,abgestandnere,abgestandene,abgestandeneren,abgestandenerem,abgestandenst,abgestandneren,abgestandeneres,abgestandnerem,abgestandenerer,abgestandner"
neg,abgetakelt,adjx,-0.0048,"abgetakeltstem,abgetakeltere,abgetakeltste,abgetakeltsten,abgetakeltstes,abgetakeltster,abgetakelten,abgetakelteren,abgetakeltem,abgetakeltst,abgetakelte,abgetakelterem,abgetakeltes,abgetakelter,abgetakelterer,abgetakelteres"
neg,abgleiten,vvinf,-0.0397,NA
neg,abgründig,adjx,-0.1719,"abgründiger,abgründiges,abgründigst,abgründigste,abgründigstem,abgründige,abgründigeres,abgründigsten,abgründigerer,abgründigerem,abgründigeren,abgründigster,abgründigstes,abgründigen,abgründigem,abgründigere"
neg,abhängig,adjx,-0.0048,"abhängigstem,abhängigsten,abhängiges,abhängiger,abhängigere,abhängigem,abhängigen,abhängigste,abhängigerer,abhängigeres,abhängigster,abhängigstes,abhängigerem,abhängige,abhängigeren,abhängigst"
neg,ablaufen,vvinf,-0.0048,NA
neg,ablehnen,vvinf,-0.6458,"ablehn,ablehntest,ablehnten,ablehnest,ablehnet,ablehntet,ablehnst,ablehnte,ablehnt,ablehne,abgelehnt"
neg,ablenken,vvinf,-0.042,"ablenket,ablenkten,abgelenkt,ablenke,ablenkte,ablenkt,ablenktet,ablenkst,ablenkest,ablenk,ablenktest"
neg,abnehmen,vvinf,-0.0292,NA
neg,abnutzen,vvinf,-0.0417,"abnutzten,abgenutzt,abnutzte,abnutze,abnutztest,abnutzt,abnutz,abnutztet,abnutzet,abnutzest"
neg,abraten,vvinf,-0.3353,NA
neg,abreissen,vvinf,-0.3116,NA
neg,abrupt,adjx,-0.0048,"abruptestes,abruptester,abrupteste,abruptesten,abruptestem,abrupte,abrupteren,abrupterem,abruptest,abrupteres,abrupterer,abrupten,abruptem,abruptere,abruptes,abrupter"
neg,abrutschen,vvinf,-0.0048,NA
neg,abschaffen,vvinf,-0.0048,NA
neg,abschießen,vvinf,-0.0048,NA
neg,abschrecken,vvinf,-0.178,"abschrecket,abschreck,abschreckest,abschreckten,abschreckte,abschrecktest,abschreckt,abschrecke,abschreckst,abgeschreckt,abschrecktet"
neg,abschreckend,vvinf,-0.049,NA
neg,abschreiben,vvinf,-0.1847,NA
neg,abschwächen,vvinf,-0.0048,"abschwächt,abschwäche,abschwächten,abschwächte,abschwäch,abschwächst,abgeschwächt,abschwächtest,abschwächet,abschwächest,abschwächtet"
neg,abschätzig,adjx,-0.0048,"abschätzigere,abschätzigeres,abschätzigerer,abschätzigeren,abschätzigem,abschätzigerem,abschätzigstes,abschätzigen,abschätzigst,abschätzige,abschätziger,abschätziges,abschätzigste,abschätzigsten,abschätzigstem,abschätzigster"
neg,absenken,vvinf,-0.0048,NA
neg,absinken,vvinf,-0.3269,NA
neg,abspalten,vvinf,-0.3099,NA
neg,absperren,vvinf,-0.0048,NA
neg,absteigen,vvinf,-0.4776,NA
neg,abstoßen,vvinf,-0.1796,NA
neg,abstoßend,adjx,-0.5859,"abstoßendstem,abstoßendsten,abstoßenderer,abstoßendster,abstoßendere,abstoßenderes,abstoßendst,abstoßendstes,abstoßende,abstoßenden,abstoßendem,abstoßendes,abstoßender,abstoßendste,abstoßenderen,abstoßenderem"
neg,abstumpfen,vvinf,-0.0048,"abstumpf,abstumpfet,abstumpfest,abstumpften,abgestumpft,abstumpftet,abstumpfe,abstumpftest,abstumpfte,abstumpft,abstumpfst"
neg,abstürzen,vvinf,-0.4697,"abstürztet,abstürzt,abstürze,abstürzte,abstürz,abstürzet,abstürzest,abstürzten,abgestürzt,abstürztest"
neg,absurd,adjx,-0.212,"absurdester,absurdestes,absurderer,absurdesten,absurden,absurdem,absurderen,absurderem,absurdestem,absurdere,absurdeste,absurde,absurder,absurdest,absurdes,absurderes"
neg,abtragen,vvinf,-0.0048,NA
neg,abweichen,vvinf,-0.3422,NA
neg,abweisen,vvinf,-0.0048,NA
neg,abwerten,vvinf,-0.4521,"abwertest,abgewertet,abwerttest,abwertten,abwert,abwertete,abwerteten,abwerte,abwertetet,abwertte,abwerttet,abwertetest,abwertet"
neg,achtlos,adjx,-0.0048,"achtloses,achtlosere,achtlosestes,achtlosester,achtlose,achtlosest,achtloseren,achtloseste,achtloseres,achtloserer,achtlosestem,achtlosesten,achtloser,achtlosen,achtlosem,achtloserem"
neg,aggressiv,adjx,-0.4484,"aggressivst,aggressiveren,aggressiverem,aggressivster,aggressiverer,aggressiven,aggressivem,aggressivsten,aggressives,aggressivste,aggressiver,aggressivstem,aggressiveres,aggressivstes,aggressivere,aggressive"
neg,alarmieren,vvinf,-0.0048,"alarmiertest,alarmieret,alarmierten,alarmiere,alarmiertet,alarmier,alarmierest,alarmierst,alarmierte,alarmiert"
neg,alkoholisiert,adjx,-0.0048,"alkoholisierten,alkoholisiertem,alkoholisierteste,alkoholisierte,alkoholisiertester,alkoholisiertestes,alkoholisiertes,alkoholisiertest,alkoholisiertesten,alkoholisierter,alkoholisiertestem,alkoholisierterer,alkoholisiertere,alkoholisierteres,alkoholisierteren,alkoholisierterem"
neg,alt,adjx,-0.0048,"alte,altem,alten,ältest,alter,altes,älteres,ältester,älterer,älter,ältere,älterem,ältestem,ältesten,älteren,älteste,ältestes"
neg,altmodisch,adjx,-0.0382,"altmodische,altmodischstes,altmodischere,altmodischeres,altmodischster,altmodischerer,altmodischstem,altmodischsten,altmodischer,altmodisches,altmodischem,altmodischen,altmodischste,altmodischst,altmodischeren,altmodischerem"
neg,amateurhaft,adjx,-0.4485,"amateurhaftes,amateurhaftestes,amateurhafterem,amateurhaftester,amateurhaftem,amateurhaften,amateurhaftestem,amateurhaftesten,amateurhaftest,amateurhafte,amateurhafter,amateurhafteren,amateurhafterer,amateurhaftere,amateurhafteres,amateurhafteste"
neg,ambivalent,adjx,-0.4628,"ambivalenterer,ambivalentestem,ambivalentesten,ambivalentem,ambivalenteren,ambivalenterem,ambivalentestes,ambivalentester,ambivalenten,ambivalentes,ambivalenter,ambivalenteste,ambivalenteres,ambivalentest,ambivalente,ambivalentere"
neg,androhen,vvinf,-0.0048,"angedroht,androhte,androhest,androhtest,androhet,androh,androhst,androhe,androhten,androht,androhtet"
neg,anfällig,adjx,-0.1884,"anfällige,anfälligstes,anfälligster,anfälligerem,anfälliges,anfälliger,anfälligeren,anfälligsten,anfälligem,anfälligste,anfälligstem,anfälligen,anfälligeres,anfälligerer,anfälligere,anfälligst"
neg,angespannt,adjx,-0.4744,"angespannterer,angespannten,angespannteres,angespanntestem,angespanntesten,angespanntem,angespannteren,angespannte,angespannterem,angespanntester,angespanntestes,angespanntere,angespanntes,angespannter,angespanntest,angespannteste"
neg,angestrengt,adjx,-0.0415,"angestrengteste,angestrengtestes,angestrengten,angestrengte,angestrengtem,angestrengtes,angestrengter,angestrengterer,angestrengtester,angestrengteres,angestrengterem,angestrengteren,angestrengtestem,angestrengtesten,angestrengtere,angestrengtest"
neg,angetrunken,adjx,-0.0048,"angetrunkenen,angetrunkenem,angetrunkener,angetrunkene,angetrunknerer,angetrunkenst,angetrunkneren,angetrunknerem,angetrunknere,angetrunkenere,angetrunkeneren,angetrunkneres,angetrunkenerer,angetrunkeneres,angetrunkner,angetrunkenste,angetrunkenes,angetrunkenstem,angetrunkenster,angetrunkensten,angetrunkenstes,angetrunkenerem"
neg,angreifen,vvinf,-0.0464,NA
neg,anklagen,vvinf,-0.0048,"anklagten,anklagtet,anklagest,anklage,angeklagt,anklagt,anklag,anklaget,anklagst,anklagtest,anklagte"
neg,anmaßen,vvinf,-0.0048,"anmaßtet,anmaßest,anmaßtest,anmaßt,anmaße,anmaßten,angemaßt,anmaß,anmaßet,anmaßte"
neg,annullieren,vvinf,-0.3149,"annulliertet,annulliert,annulliere,annullierst,annullierte,annullier,annullierest,annulliertest,annullierten,annullieret"
neg,anschießen,vvinf,-0.0048,NA
neg,anspannen,vvinf,-0.0444,"anspannte,anspannt,anspanne,anspannten,anspann,angespannt,anspanntet,anspanntest,anspannst,anspannet,anspannest"
neg,anstrengen,vvinf,-0.0048,"anstrengtet,anstrengest,anstrenget,angestrengt,anstrengtest,anstreng,anstrengte,anstrengten,anstrengt,anstrengst,anstrenge"
neg,anstrengend,adjx,-0.0048,"anstrengendem,anstrengendsten,anstrengenden,anstrengenderes,anstrengendstem,anstrengenderer,anstrengendster,anstrengendes,anstrengender,anstrengendste,anstrengenderen,anstrengenderem,anstrengendere,anstrengende,anstrengendstes,anstrengendst"
neg,anstößig,adjx,-0.0048,"anstößigst,anstößigster,anstößigerer,anstößigstes,anstößigerem,anstößigeren,anstößigste,anstößiger,anstößiges,anstößigere,anstößigen,anstößigem,anstößigsten,anstößigeres,anstößigstem,anstößige"
neg,antiquiert,adjx,-0.0048,"antiquiertes,antiquiertere,antiquierter,antiquiertestem,antiquiertesten,antiquiertester,antiquierterem,antiquiertestes,antiquierteren,antiquierteres,antiquierte,antiquierterer,antiquierteste,antiquierten,antiquiertem,antiquiertest"
neg,anzünden,vvinf,-0.3333,NA
neg,apathisch,adjx,-0.3252,"apathischerem,apathischeren,apathischste,apathischerer,apathischem,apathischster,apathischen,apathischst,apathischstes,apathischstem,apathischsten,apathischer,apathischere,apathischeres,apathisches,apathische"
neg,apokalyptisch,adjx,-0.0048,"apokalyptischeren,apokalyptischen,apokalyptischerem,apokalyptischst,apokalyptischem,apokalyptischstes,apokalyptischster,apokalyptischsten,apokalyptisches,apokalyptischstem,apokalyptischer,apokalyptischere,apokalyptischste,apokalyptische,apokalyptischerer,apokalyptischeres"
neg,arbeitslos,adjx,-0.3426,"arbeitslosere,arbeitslose,arbeitslosst,arbeitsloserer,arbeitsloseres,arbeitsloserem,arbeitsloseren,arbeitslosste,arbeitsloses,arbeitsloser,arbeitslosster,arbeitslosstes,arbeitslossten,arbeitslosstem,arbeitslosem,arbeitslosen"
neg,archaisch,adjx,-0.0048,"archaische,archaischstem,archaischst,archaischsten,archaischstes,archaischste,archaischster,archaischeren,archaischeres,archaischerer,archaischere,archaisches,archaischerem,archaischen,archaischem,archaischer"
neg,arm,adjx,-0.4546,"ärmst,armem,armen,ärmerer,arme,ärmeres,ärmeren,ärmerem,armes,armer,ärmer,ärmstes,ärmster,ärmste,ärmsten,ärmstem,ärmere"
neg,armselig,adjx,-0.1814,"armseligen,armseligem,armselige,armseliges,armseligst,armseliger,armseligste,armseligster,armseligstes,armseligerem,armseligstem,armseligsten,armseligeren,armseligere,armseligerer,armseligeres"
neg,arrogant,adjx,-0.4659,"arrogante,arroganteste,arrogantem,arroganten,arrogantestem,arrogantesten,arroganter,arrogantes,arrogantest,arrogantester,arrogantestes,arroganteres,arroganterer,arroganteren,arrogantere,arroganterem"
neg,attackieren,vvinf,-0.0048,"attackieret,attackiertet,attackierest,attackiertest,attackiere,attackier,attackierten,attackiert,attackierst,attackierte"
neg,aufblasen,vvinf,-0.0048,NA
neg,aufblähen,vvinf,-0.0048,"aufblähtet,aufblähest,aufbläh,aufbläht,aufblähe,aufgebläht,aufblähte,aufblähet,aufblähst,aufblähtest,aufblähten"
neg,aufbringen,vvinf,-0.0048,NA
neg,auffallen,vvinf,-0.3386,NA
neg,aufgeben,vvinf,-0.2098,NA
neg,aufgebracht,adjx,-0.0048,"aufgebrachterem,aufgebrachtest,aufgebrachte,aufgebrachten,aufgebrachtem,aufgebrachteren,aufgebrachtestes,aufgebrachtester,aufgebrachter,aufgebrachteres,aufgebrachterer,aufgebrachtes,aufgebrachtesten,aufgebrachtestem,aufgebrachtere,aufgebrachteste"
neg,aufgeregt,adjx,-0.0048,"aufgeregteres,aufgeregterer,aufgeregterem,aufgeregtestes,aufgeregteren,aufgeregtester,aufgeregten,aufgeregtem,aufgeregtere,aufgeregter,aufgeregtest,aufgeregtesten,aufgeregtes,aufgeregtestem,aufgeregte,aufgeregteste"
neg,aufhören,vvinf,-0.0142,NA
neg,auflösen,vvinf,-0.0412,"auflöstet,auflöst,auflöse,auflöstest,auflöste,auflösten,auflöset,auflös,aufgelöst,auflösest"
neg,aufregen,vvinf,-0.0048,"aufregt,aufrege,aufregtet,aufregst,aufgeregt,aufregte,aufreget,aufregtest,aufregten,aufreg,aufregest"
neg,aufreibend,vvinf,-0.0048,NA
neg,aufrühren,vvinf,-0.0256,"aufrühr,aufrührtest,aufrührtet,aufrühret,aufrühre,aufrührten,aufrührte,aufrührt,aufgerührt,aufrührst,aufrührest"
neg,aufschlagen,vvinf,-0.04,NA
neg,aufschreien,vvinf,-0.043,NA
neg,aufwühlen,vvinf,-0.0398,NA
neg,ausbeuten,vvinf,-0.3215,"ausgebeutet,ausbeutete,ausbeutten,ausbeuttest,ausbeutet,ausbeuteten,ausbeutetest,ausbeutte,ausbeutetet,ausbeutest,ausbeut,ausbeute,ausbeuttet"
neg,ausbrechen,vvinf,-0.1819,NA
neg,auseinanderfallen,vvinf,-0.0048,NA
neg,auseinandersetzen,vvinf,-0.0584,NA
neg,ausfallen,vvinf,-0.3481,NA
neg,ausgehungert,adjx,-0.0048,"ausgehungertster,ausgehungertstes,ausgehungertere,ausgehungertes,ausgehungerte,ausgehungerter,ausgehungerten,ausgehungertem,ausgehungerteren,ausgehungertstem,ausgehungertst,ausgehungertsten,ausgehungerterem,ausgehungerterer,ausgehungertste,ausgehungerteres"
neg,ausgestorben,adjx,-0.0389,"ausgestorbnerer,ausgestorbenem,ausgestorbnere,ausgestorbenen,ausgestorbner,ausgestorbneren,ausgestorbenere,ausgestorbnerem,ausgestorbener,ausgestorbene,ausgestorbenerer,ausgestorbenes,ausgestorbeneres,ausgestorbeneren,ausgestorbneres,ausgestorbenster,ausgestorbenstes,ausgestorbenst,ausgestorbenerem,ausgestorbenste,ausgestorbenstem,ausgestorbensten"
neg,ausgleiten,vvinf,-0.0048,NA
neg,ausgrenzen,vvinf,-0.0048,NA
neg,ausradieren,vvinf,-0.0048,"ausradiertet,ausradierest,ausradierten,ausradier,ausradierte,ausradierst,ausradieret,ausradiertest,ausradiert,ausradiere"
neg,ausrotten,vvinf,-0.0048,"ausrotttet,ausrottten,ausrottest,ausrotttest,ausrott,ausrottet,ausrotteten,ausrottetest,ausgerottet,ausrottetet,ausrotte,ausrottte,ausrottete"
neg,ausschalten,vvinf,-0.0048,"ausschaltest,ausschaltte,ausschaltet,ausschaltetest,ausschalttet,ausschalt,ausschalttest,ausschaltetet,ausschalte,ausgeschaltet,ausschalteten,ausschaltten,ausschaltete"
neg,ausschließen,vvinf,-0.4935,NA
neg,aussetzen,vvinf,-0.3413,"aussetz,aussetzte,aussetzest,aussetztet,aussetztest,aussetzten,aussetze,ausgesetzt,aussetzet,aussetzt"
neg,aussichtslos,adjx,-0.183,"aussichtslosestem,aussichtslosester,aussichtslosestes,aussichtsloseste,aussichtsloses,aussichtsloser,aussichtslosesten,aussichtsloserem,aussichtsloseren,aussichtslosen,aussichtsloserer,aussichtslosem,aussichtslosere,aussichtsloseres,aussichtslose,aussichtslosest"
neg,aussterben,vvinf,-0.0048,NA
neg,banal,adjx,-0.3166,"banaleres,banalerer,banaleren,banalste,banalsten,banalstem,banales,banalst,banaler,banalere,banale,banalerem,banalem,banalen,banalstes,banalster"
neg,barbarisch,adjx,-0.3176,"barbarischer,barbarisches,barbarischen,barbarischem,barbarischste,barbarischst,barbarischeren,barbarischerem,barbarischstes,barbarischster,barbarischere,barbarischerer,barbarische,barbarischstem,barbarischsten,barbarischeres"
neg,beanstandet,adjx,-0.333,NA
neg,bedauerlich,adjx,-0.0551,"bedauerlichsten,bedauerlichstem,bedauerlicheres,bedauerlichste,bedauerlicherer,bedauerlicheren,bedauerlichem,bedauerlicherem,bedauerlichen,bedauerliche,bedauerliches,bedauerlicher,bedauerlichstes,bedauerlichster,bedauerlichere,bedauerlichst"
neg,bedauern,vvinf,-0.0574,NA
neg,bedauernswert,adjx,-0.0048,"bedauernswerter,bedauernswertes,bedauernswertere,bedauernswerte,bedauernswerten,bedauernswerteren,bedauernswerterem,bedauernswertestem,bedauernswertesten,bedauernswertester,bedauernswertestes,bedauernswertest,bedauernswertem,bedauernswerterer,bedauernswerteres,bedauernswerteste"
